CategoryCode,ItemCode,DateID,DailySales
category_2,87559,12/25/2021,1
category_4,245581,12/24/2021,12
category_2,30877,1/22/2022,18
category_2,999403,12/19/2021,4
category_1,42496,12/25/2021,15
category_2,174436,12/25/2021,5
category_1,36898,12/30/2021,12
category_2,877624,1/9/2022,7
category_1,1090303,1/22/2022,2
category_3,132334,1/23/2022,2
category_3,1066570,1/9/2022,16
category_2,1010068,1/9/2022,2
category_2,399220,1/9/2022,3
category_1,3418,12/24/2021,19
category_3,1097143,12/12/2021,8
category_2,211309,2/3/2022,9
category_2,687616,12/18/2021,11
category_4,1003192,12/30/2021,4
category_2,815101,2/3/2022,5
category_1,119554,1/23/2022,11
category_1,371104,12/30/2021,1
category_2,248272,12/26/2021,2
category_2,1101562,12/25/2021,2
category_2,57058,2/3/2022,3
category_1,1044682,12/18/2021,13
category_2,1101562,12/18/2021,7
category_2,1070836,2/3/2022,1
category_2,837943,12/24/2021,9
category_2,59749,12/18/2021,9
category_2,124954,12/19/2021,2
category_1,1050046,12/26/2021,2
category_2,1064473,12/19/2021,6
category_2,815101,12/24/2021,9
category_4,731104,12/18/2021,6
category_1,1048975,1/29/2022,13
category_4,23200,12/24/2021,32
category_2,1098493,12/30/2021,7
category_3,893824,12/18/2021,2
category_2,267478,12/30/2021,2
category_3,37861,12/17/2021,24
category_2,1105018,2/3/2022,2
category_3,1047130,12/30/2021,7
category_2,40759,12/30/2021,10
category_3,7666,12/17/2021,25
category_4,1060909,1/22/2022,18
category_2,1006108,1/29/2022,1
category_1,35584,12/17/2021,1
category_2,57058,12/30/2021,3
category_1,1032586,1/29/2022,6
category_1,36898,12/19/2021,8
category_2,213802,1/29/2022,2
category_2,1010068,2/3/2022,2
category_2,913561,1/23/2022,1
category_2,267496,1/23/2022,1
category_1,1067128,1/22/2022,4
category_1,1054978,2/3/2022,11
category_2,225259,12/17/2021,1
category_4,1003156,12/25/2021,20
category_2,110320,12/12/2021,3
category_2,1006090,12/30/2021,3
category_1,1032541,12/26/2021,2
category_2,1103056,12/26/2021,1
category_1,48940,2/3/2022,4
category_3,7666,12/26/2021,15
category_1,145978,1/29/2022,8
category_1,42424,12/12/2021,4
category_2,999403,2/3/2022,2
category_2,1105027,12/12/2021,2
category_1,1090105,12/12/2021,2
category_2,1098502,12/18/2021,1
category_2,837943,1/9/2022,16
category_1,145978,1/23/2022,3
category_2,1076938,12/19/2021,3
category_1,1090303,1/23/2022,2
category_1,1032532,2/3/2022,22
category_1,48940,12/17/2021,4
category_4,1003147,12/12/2021,8
category_2,111382,1/29/2022,4
category_2,225259,12/26/2021,4
category_2,111436,12/12/2021,1
category_2,225259,12/12/2021,2
category_1,1047967,1/9/2022,12
category_1,145978,12/12/2021,6
category_3,1060630,2/3/2022,7
category_2,211309,12/19/2021,10
category_1,42496,1/9/2022,6
category_2,1090240,12/12/2021,50
category_3,7666,12/25/2021,17
category_2,865933,1/29/2022,2
category_1,1084498,12/17/2021,8
category_1,755584,12/19/2021,3
category_2,1006090,12/17/2021,4
category_1,379249,12/24/2021,12
category_1,17287,1/29/2022,9
category_1,839356,1/29/2022,1
category_1,1044691,12/18/2021,5
category_2,999403,1/23/2022,5
category_2,86974,12/24/2021,9
category_3,397213,1/9/2022,2
category_2,838456,1/9/2022,6
category_3,1101661,12/17/2021,41
category_1,1044682,12/19/2021,6
category_4,872260,1/9/2022,19
category_1,1050046,12/19/2021,6
category_2,1006090,2/3/2022,1
category_2,999403,12/17/2021,1
category_1,1049776,2/3/2022,5
category_2,745945,1/23/2022,2
category_2,1006009,12/25/2021,2
category_4,23200,12/30/2021,14
category_2,124954,2/3/2022,6
category_1,1085749,1/29/2022,1
category_4,1003147,1/9/2022,27
category_1,17296,12/18/2021,102
category_2,1064473,12/30/2021,3
category_3,1066570,12/19/2021,7
category_1,3418,12/17/2021,3
category_2,39436,2/3/2022,4
category_1,37510,1/9/2022,2
category_1,1032586,12/25/2021,3
category_2,399220,12/12/2021,6
category_2,30877,12/18/2021,7
category_2,906586,12/30/2021,3
category_1,86992,12/19/2021,4
category_2,267496,12/30/2021,1
category_1,1067119,2/3/2022,3
category_1,1044691,1/29/2022,1
category_1,370195,12/26/2021,6
category_2,20824,1/9/2022,13
category_1,1044619,1/9/2022,3
category_1,119554,12/24/2021,17
category_4,753613,1/23/2022,40
category_1,48940,12/25/2021,2
category_1,1061638,12/24/2021,6
category_1,370195,12/17/2021,12
category_2,43630,1/29/2022,9
category_2,118033,2/3/2022,4
category_2,111382,12/12/2021,1
category_4,731104,12/17/2021,2
category_1,1032532,12/12/2021,10
category_1,3427,1/29/2022,8
category_1,1032541,12/12/2021,4
category_1,1032550,12/12/2021,3
category_1,35449,1/9/2022,1
category_3,1081069,1/23/2022,4
category_2,43630,12/26/2021,3
category_2,132028,2/3/2022,24
category_1,142756,1/22/2022,2
category_1,1032550,12/17/2021,1
category_2,1067074,1/29/2022,5
category_2,216151,1/29/2022,2
category_1,3427,12/24/2021,12
category_2,903976,12/12/2021,6
category_1,1032541,12/17/2021,11
category_2,43630,1/22/2022,9
category_2,87559,12/17/2021,2
category_2,913561,1/22/2022,4
category_2,20824,2/3/2022,22
category_1,1067119,1/29/2022,6
category_2,267496,1/9/2022,3
category_2,59749,1/29/2022,5
category_2,1006108,12/24/2021,6
category_1,371239,1/29/2022,1
category_3,1047130,12/26/2021,3
category_3,1060630,12/12/2021,3
category_1,1067119,1/9/2022,8
category_1,35449,2/3/2022,3
category_1,3427,1/23/2022,2
category_3,132334,12/19/2021,9
category_2,174436,1/22/2022,3
category_2,1098502,1/29/2022,1
category_1,1021264,1/23/2022,6
category_2,877624,1/23/2022,2
category_1,142756,2/3/2022,5
category_2,39436,12/24/2021,3
category_1,370195,12/30/2021,6
category_2,111382,1/23/2022,1
category_1,1085749,12/12/2021,1
category_2,110320,12/17/2021,8
category_2,40759,12/19/2021,22
category_2,1103056,1/22/2022,2
category_1,379249,2/3/2022,12
category_2,903976,12/19/2021,1
category_2,41830,12/30/2021,6
category_2,210868,1/29/2022,1
category_4,1003183,1/22/2022,6
category_2,745945,12/25/2021,6
category_2,1092184,12/26/2021,8
category_1,17296,1/29/2022,72
category_4,23200,12/26/2021,9
category_2,1006090,12/19/2021,2
category_2,1101553,12/12/2021,3
category_3,132334,12/12/2021,8
category_2,59749,1/9/2022,2
category_4,123307,12/25/2021,65
category_4,1003147,12/18/2021,2
category_1,1077118,12/18/2021,5
category_1,1081321,12/19/2021,2
category_1,1044619,12/30/2021,12
category_3,893824,1/22/2022,10
category_1,1044691,12/19/2021,5
category_1,1067128,12/25/2021,1
category_4,753613,2/3/2022,10
category_2,1076920,12/30/2021,2
category_3,169504,12/18/2021,126
category_4,1003156,1/22/2022,74
category_4,1082743,12/30/2021,3
category_2,86974,12/30/2021,13
category_1,142756,12/17/2021,7
category_4,1003192,12/24/2021,13
category_1,416212,1/29/2022,2
category_1,755584,1/29/2022,9
category_2,999403,1/9/2022,8
category_3,1081060,12/12/2021,6
category_2,1090240,12/18/2021,1
category_1,3418,2/3/2022,29
category_1,24136,1/9/2022,4
category_3,16936,12/26/2021,20
category_1,36898,12/24/2021,17
category_1,1050046,12/30/2021,7
category_2,172582,12/18/2021,1
category_1,38518,12/24/2021,4
category_1,1075651,1/22/2022,1
category_1,1081321,12/12/2021,1
category_1,1049776,12/26/2021,2
category_3,169504,1/29/2022,63
category_2,1071106,12/19/2021,7
category_4,123307,1/23/2022,86
category_2,815101,12/30/2021,7
category_1,379249,12/25/2021,6
category_1,37510,12/17/2021,3
category_3,1066570,12/17/2021,3
category_2,213802,12/19/2021,1
category_2,64978,12/18/2021,1
category_1,371104,12/18/2021,3
category_1,1056463,1/22/2022,11
category_2,59749,12/24/2021,25
category_2,1071106,12/26/2021,12
category_4,123307,12/26/2021,70
category_2,1076929,12/24/2021,23
category_3,88450,1/23/2022,16
category_1,42496,2/3/2022,8
category_4,1024810,12/12/2021,22
category_4,872260,12/19/2021,1
category_1,145978,2/3/2022,7
category_2,906595,12/30/2021,4
category_4,1003192,2/3/2022,7
category_2,837943,12/19/2021,15
category_1,1032532,12/19/2021,12
category_2,39436,1/9/2022,1
category_2,399220,12/24/2021,21
category_2,110320,1/9/2022,13
category_2,1101562,12/19/2021,6
category_2,87559,12/26/2021,1
category_2,117610,12/18/2021,2
category_2,1067092,12/25/2021,8
category_2,59749,12/25/2021,11
category_1,1032532,12/18/2021,18
category_2,211309,1/23/2022,2
category_2,43630,12/17/2021,5
category_2,1105027,12/30/2021,1
category_1,1067119,1/23/2022,3
category_2,59749,12/17/2021,18
category_2,865933,1/23/2022,2
category_1,371239,12/17/2021,4
category_2,1092184,1/29/2022,7
category_2,1064473,12/18/2021,5
category_3,1063600,1/9/2022,1
category_1,119554,1/9/2022,18
category_1,370195,1/22/2022,20
category_2,64978,12/12/2021,1
category_2,50785,1/29/2022,2
category_2,118033,1/29/2022,6
category_1,1021264,12/30/2021,9
category_1,370195,12/12/2021,9
category_2,903976,12/17/2021,8
category_2,132028,1/9/2022,45
category_2,1006090,12/18/2021,3
category_2,43630,12/19/2021,3
category_1,1032541,1/9/2022,7
category_4,245581,2/3/2022,25
category_1,1056463,12/17/2021,4
category_2,837943,12/12/2021,15
category_1,17287,12/24/2021,3
category_1,1050046,1/9/2022,1
category_2,836152,1/29/2022,2
category_2,745945,12/26/2021,1
category_2,9925,12/25/2021,3
category_1,1044682,12/30/2021,6
category_2,86974,12/17/2021,10
category_2,1105018,1/29/2022,4
category_2,1090249,12/18/2021,2
category_3,1060630,12/17/2021,8
category_1,1032586,12/19/2021,4
category_2,132028,12/19/2021,7
category_1,1081321,12/25/2021,4
category_1,24136,2/3/2022,3
category_1,1044682,1/23/2022,2
category_2,837943,12/30/2021,14
category_1,86992,1/22/2022,4
category_1,1061638,12/18/2021,11
category_1,35530,1/22/2022,1
category_2,836125,12/19/2021,5
category_4,245581,12/26/2021,3
category_1,1056463,1/29/2022,37
category_2,87046,12/25/2021,4
category_2,117610,12/30/2021,2
category_1,1032541,12/30/2021,9
category_2,173617,12/30/2021,4
category_1,1044682,1/22/2022,7
category_4,1003156,1/9/2022,62
category_2,30877,12/26/2021,6
category_2,1067092,12/12/2021,18
category_2,1090276,12/19/2021,2
category_2,1067074,12/19/2021,8
category_1,1050046,2/3/2022,5
category_1,142756,12/19/2021,2
category_2,130993,1/29/2022,1
category_1,3418,12/26/2021,4
category_1,1084498,12/26/2021,4
category_2,86974,12/12/2021,4
category_2,248272,2/3/2022,6
category_3,169504,1/23/2022,57
category_2,1105009,12/19/2021,1
category_1,1032559,1/23/2022,2
category_2,836152,12/18/2021,3
category_2,59749,12/26/2021,7
category_2,174436,2/3/2022,8
category_1,3427,1/22/2022,2
category_2,838456,2/3/2022,4
category_3,1060630,1/29/2022,6
category_1,17296,12/12/2021,279
category_1,24136,1/22/2022,5
category_2,1105018,12/30/2021,6
category_1,24136,12/24/2021,10
category_1,38518,1/23/2022,2
category_2,87046,12/30/2021,3
category_2,30877,1/29/2022,4
category_2,59749,1/22/2022,8
category_2,815101,12/18/2021,10
category_1,76399,12/18/2021,3
category_4,731104,12/24/2021,1
category_2,40759,2/3/2022,9
category_1,1056463,12/30/2021,7
category_3,131983,12/12/2021,8
category_2,41830,12/26/2021,1
category_2,132028,12/24/2021,14
category_2,1098493,1/22/2022,1
category_2,1090276,1/23/2022,1
category_1,1054978,1/23/2022,10
category_2,906586,12/12/2021,1
category_3,131983,2/3/2022,6
category_2,132028,12/12/2021,9
category_3,1081060,12/26/2021,5
category_2,110320,12/24/2021,6
category_1,1075651,2/3/2022,3
category_4,1003156,1/23/2022,9
category_3,1047130,12/25/2021,10
category_2,1010068,12/18/2021,1
category_2,1044502,12/25/2021,1
category_3,16936,12/24/2021,9
category_1,379249,1/29/2022,23
category_2,1090240,12/26/2021,5
category_2,262384,12/19/2021,3
category_2,172582,12/26/2021,4
category_1,35449,1/23/2022,4
category_1,145978,12/25/2021,13
category_3,1081069,12/24/2021,1
category_1,371239,12/30/2021,6
category_2,1070836,1/29/2022,3
category_2,99079,12/25/2021,8
category_2,32245,2/3/2022,4
category_2,40759,12/26/2021,7
category_2,903976,1/9/2022,6
category_2,1006108,2/3/2022,6
category_2,836125,12/24/2021,3
category_1,43738,12/19/2021,4
category_4,1003183,1/9/2022,6
category_1,24136,12/25/2021,2
category_1,1044610,12/19/2021,5
category_4,1024810,12/19/2021,28
category_2,1070818,12/26/2021,2
category_1,1047967,2/3/2022,12
category_1,1081339,12/26/2021,4
category_2,1098493,1/29/2022,2
category_1,36898,12/17/2021,7
category_1,43738,12/18/2021,3
category_1,1032532,12/17/2021,16
category_2,99079,1/9/2022,4
category_2,1105009,1/23/2022,2
category_1,1050046,12/25/2021,3
category_1,145978,12/24/2021,3
category_1,35449,1/22/2022,2
category_1,3418,12/18/2021,13
category_1,3427,12/12/2021,10
category_1,1061638,1/22/2022,1
category_3,131983,12/19/2021,8
category_4,1003147,12/24/2021,21
category_3,131983,12/30/2021,6
category_1,1085749,12/25/2021,1
category_2,172582,12/12/2021,4
category_3,1063600,12/12/2021,2
category_2,745945,12/12/2021,2
category_3,1097143,12/26/2021,13
category_1,1056463,12/24/2021,16
category_4,1003156,12/17/2021,6
category_4,245581,12/30/2021,25
category_4,1003192,12/25/2021,3
category_2,110320,2/3/2022,4
category_1,24136,12/30/2021,3
category_1,1067119,12/25/2021,2
category_1,1061341,12/30/2021,4
category_2,1101562,12/17/2021,8
category_2,1076938,12/17/2021,35
category_2,87559,2/3/2022,4
category_4,1003156,12/30/2021,25
category_2,1006108,1/9/2022,23
category_2,1067092,12/19/2021,8
category_2,130993,12/25/2021,5
category_2,1067092,1/23/2022,8
category_1,35449,12/12/2021,3
category_3,1081060,1/23/2022,6
category_3,1097143,12/18/2021,4
category_1,1032568,12/24/2021,3
category_2,877624,12/19/2021,1
category_2,1098502,1/9/2022,2
category_3,1097143,1/23/2022,1
category_1,371104,12/19/2021,3
category_2,1090276,1/29/2022,1
category_3,1063600,12/30/2021,2
category_2,1064473,1/9/2022,5
category_2,173617,1/9/2022,2
category_1,1068883,12/24/2021,3
category_2,210868,12/12/2021,1
category_2,1071115,1/23/2022,1
category_3,16936,12/18/2021,5
category_2,1071106,1/22/2022,1
category_2,75886,12/19/2021,2
category_1,17287,1/22/2022,2
category_3,1064572,1/29/2022,1
category_2,836152,12/26/2021,2
category_2,216151,12/17/2021,1
category_1,1067128,12/26/2021,3
category_1,145330,2/3/2022,1
category_2,913561,12/26/2021,1
category_2,1010068,12/25/2021,1
category_1,1044682,2/3/2022,6
category_1,43657,12/30/2021,1
category_3,1013335,1/23/2022,1
category_1,1032568,12/25/2021,3
category_1,1015621,12/26/2021,1
category_2,86974,12/18/2021,1
category_2,1071115,12/12/2021,1
category_2,1006108,12/26/2021,1
category_2,1076929,12/17/2021,1
category_2,41830,12/25/2021,2
category_2,86974,12/19/2021,4
category_2,118033,12/12/2021,1
category_1,839374,12/18/2021,4
category_2,858886,12/17/2021,1
category_4,1074823,1/29/2022,3
category_2,1105027,12/26/2021,1
category_1,1021264,12/19/2021,6
category_4,753613,12/19/2021,1
category_4,1003183,2/3/2022,1
category_2,40759,1/23/2022,3
category_2,50785,12/30/2021,1
category_3,1064572,2/3/2022,1
category_4,1003183,12/30/2021,1
category_1,42496,12/26/2021,1
category_1,38518,12/30/2021,1
category_1,1054978,1/22/2022,3
category_2,87559,1/9/2022,3
category_1,371239,12/24/2021,2
category_2,111382,2/3/2022,3
category_3,1090024,1/22/2022,2
category_2,1101571,12/18/2021,1
category_3,397213,12/19/2021,3
category_1,1048975,12/30/2021,3
category_2,1092184,12/19/2021,4
category_2,1092184,12/24/2021,5
category_3,1013335,12/24/2021,1
category_1,1021264,1/22/2022,1
category_1,35584,1/23/2022,1
category_1,1048975,12/18/2021,1
category_2,211309,12/24/2021,1
category_2,1098502,12/30/2021,1
category_2,30877,12/19/2021,9
category_2,211309,12/25/2021,2
category_2,111382,12/25/2021,1
category_1,371239,1/9/2022,3
category_2,225259,2/3/2022,1
category_2,1101562,12/24/2021,4
category_2,1026871,12/18/2021,1
category_2,1101562,12/12/2021,1
category_2,1006009,12/17/2021,2
category_1,379249,12/12/2021,2
category_2,173617,12/25/2021,1
category_1,42496,12/12/2021,5
category_2,906595,12/19/2021,1
category_1,839374,12/25/2021,7
category_1,1081339,12/19/2021,5
category_2,836152,12/25/2021,1
category_2,87559,12/18/2021,29
category_1,1032568,2/3/2022,2
category_2,225259,1/23/2022,2
category_3,1101661,12/24/2021,7
category_1,1085749,2/3/2022,6
category_2,1044502,12/30/2021,1
category_2,124954,1/22/2022,2
category_1,1049776,12/30/2021,2
category_1,1090303,12/19/2021,3
category_2,87046,1/9/2022,1
category_1,1044682,1/9/2022,2
category_2,906586,12/25/2021,2
category_1,1056463,1/23/2022,1
category_2,1090258,12/30/2021,1
category_3,132334,12/17/2021,5
category_2,1090276,1/9/2022,2
category_2,57058,12/17/2021,1
category_2,43630,2/3/2022,2
category_1,371239,12/18/2021,1
category_2,1090276,2/3/2022,2
category_4,245581,1/9/2022,5
category_3,16936,12/25/2021,2
category_4,1060909,12/17/2021,2
category_2,23569,12/18/2021,4
category_1,839356,12/19/2021,2
category_2,836152,2/3/2022,1
category_4,731104,12/12/2021,4
category_2,1070836,1/22/2022,1
category_2,913561,12/18/2021,1
category_1,1021264,12/18/2021,11
category_3,1063600,1/29/2022,3
category_2,1064473,12/26/2021,3
category_1,124774,1/22/2022,2
category_1,43657,1/29/2022,2
category_1,1090114,1/29/2022,1
category_2,130993,1/23/2022,1
category_1,839374,12/30/2021,6
category_1,755584,12/26/2021,2
category_2,906595,12/26/2021,1
category_2,173617,1/29/2022,1
category_3,1063600,12/17/2021,1
category_2,1070818,2/3/2022,1
category_2,1026871,12/17/2021,1
category_1,1084498,1/22/2022,1
category_1,1044691,12/25/2021,1
category_1,1067119,12/26/2021,3
category_3,1081069,12/17/2021,5
category_2,23569,12/30/2021,1
category_1,1032550,1/22/2022,1
category_1,43738,1/22/2022,3
category_1,35530,12/24/2021,2
category_1,76399,12/17/2021,18
category_2,913561,1/9/2022,1
category_2,1090276,12/17/2021,1
category_3,88450,1/29/2022,1
category_1,1032568,12/12/2021,1
category_1,1061341,12/19/2021,4
category_2,117610,2/3/2022,2
category_2,65788,1/9/2022,3
category_2,1076920,12/25/2021,1
category_1,1090303,12/30/2021,5
category_3,1101661,12/25/2021,3
category_2,172582,12/24/2021,1
category_2,111382,1/22/2022,2
category_3,1064572,12/18/2021,2
category_2,39436,12/30/2021,2
category_3,1081087,12/17/2021,8
category_2,1101769,1/9/2022,1
category_3,1081060,12/18/2021,6
category_3,1064572,12/12/2021,2
category_4,731104,1/9/2022,2
category_1,1049776,12/12/2021,5
category_1,1067119,12/24/2021,3
category_1,24136,12/12/2021,4
category_2,75886,2/3/2022,3
category_1,1077118,12/30/2021,2
category_1,1056463,2/3/2022,1
category_1,1030948,2/3/2022,1
category_2,1090240,1/23/2022,2
category_2,111436,12/26/2021,1
category_1,1044691,1/23/2022,1
category_2,213802,12/12/2021,2
category_2,75886,1/29/2022,1
category_1,145330,12/12/2021,2
category_2,1105027,2/3/2022,1
category_2,41830,12/12/2021,1
category_2,86974,1/9/2022,1
category_2,1076938,12/12/2021,1
category_2,913561,12/24/2021,1
category_1,48940,12/18/2021,2
category_2,57058,12/19/2021,1
category_1,379249,1/23/2022,2
category_2,172033,12/19/2021,3
category_2,117610,12/24/2021,2
category_1,38518,1/22/2022,1
category_3,397213,1/22/2022,2
category_1,1015621,1/29/2022,1
category_1,124774,1/23/2022,6
category_2,39436,12/19/2021,2
category_2,172033,12/17/2021,1
category_1,1044619,12/19/2021,4
category_1,24136,12/17/2021,1
category_4,1003183,12/24/2021,1
category_1,43738,12/17/2021,3
category_3,1081087,12/24/2021,2
